 -6.6276044E-02 -0.4861940      8.3977543E-04
 -6.5885417E-02 -0.4861735      8.0760522E-04
 -6.5494791E-02 -0.4858815      7.8093051E-04
 -6.5104164E-02 -0.4859249      8.2751713E-04
 -6.4713545E-02 -0.4858653      8.6663850E-04
 -6.4322919E-02 -0.4857866      8.1955385E-04
 -6.3932292E-02 -0.4859546      8.2569313E-04
 -6.3541666E-02 -0.4864334      8.2676299E-04
 -6.3151039E-02 -0.4862351      8.7543251E-04
 -6.2760420E-02 -0.4862335      8.2526100E-04
 -6.2369790E-02 -0.4862297      8.5654715E-04
 -6.1979167E-02 -0.4862722      8.7911054E-04
 -6.1588541E-02 -0.4858373      9.0689934E-04
 -6.1197918E-02 -0.4862841      8.2439906E-04
 -6.0807291E-02 -0.4863685      8.2503865E-04
 -6.0416665E-02 -0.4861553      8.5597718E-04
 -6.0026042E-02 -0.4857677      8.8247401E-04
 -5.9635416E-02 -0.4858241      8.3667348E-04
 -5.9244793E-02 -0.4861954      8.0660079E-04
 -5.8854166E-02 -0.4861233      9.2579611E-04
 -5.8463540E-02 -0.4862576      9.1285567E-04
 -5.8072917E-02 -0.4862238      8.3015469E-04
 -5.7682291E-02 -0.4860643      8.4600848E-04
 -5.7291668E-02 -0.4855731      8.2167756E-04
 -5.6901041E-02 -0.4857320      9.2700747E-04
 -5.6510415E-02 -0.4860663      8.3631492E-04
 -5.6119792E-02 -0.4859859      8.4595272E-04
 -5.5729166E-02 -0.4858593      8.5289218E-04
 -5.5338543E-02 -0.4860917      8.8812457E-04
 -5.4947916E-02 -0.4857292      8.5008936E-04
 -5.4557290E-02 -0.4856489      7.9651998E-04
 -5.4166667E-02 -0.4856222      8.0866006E-04
 -5.3776041E-02 -0.4863107      8.3612581E-04
 -5.3385418E-02 -0.4861667      8.1509229E-04
 -5.2994791E-02 -0.4858304      8.6405373E-04
 -5.2604165E-02 -0.4860259      7.9384726E-04
 -5.2213542E-02 -0.4857866      7.5673673E-04
 -5.1822916E-02 -0.4858533      7.7090954E-04
 -5.1432293E-02 -0.4858565      8.3933462E-04
 -5.1041666E-02 -0.4864203      9.1049733E-04
 -5.0651040E-02 -0.4860865      8.0430682E-04
 -5.0260417E-02 -0.4858357      8.8652293E-04
 -4.9869791E-02 -0.4859816      8.7682257E-04
 -4.9479168E-02 -0.4860121      7.7596906E-04
 -4.9088541E-02 -0.4857323      8.6358539E-04
 -4.8697915E-02 -0.4860224      8.6656265E-04
 -4.8307292E-02 -0.4862961      9.5024647E-04
