 209
   0.    1741.09
     12.0192    1743.55
     24.0385    1746.09
     36.0577    1748.72
     48.0769    1751.41
     60.0962    1754.16
     72.1154    1756.95
     84.1346    1759.79
     96.1538    1762.66
     108.173    1765.56
     120.192    1768.47
     132.212    1771.38
     144.231    1774.30
     156.250    1777.21
     168.269    1780.11
     180.288    1782.99
     192.308    1785.85
     204.327    1788.68
     216.346    1791.46
     228.365    1794.20
     240.385    1796.89
     252.404    1799.52
     264.423    1802.09
     276.442    1804.60
     288.462    1807.02
     300.481    1809.37
     312.500    1811.63
     324.519    1813.80
     336.538    1815.90
     348.558    1817.91
     360.577    1819.86
     372.596    1821.73
     384.615    1823.53
     396.635    1825.27
     408.654    1826.95
     420.673    1828.58
     432.692    1830.19
     444.712    1831.78
     456.731    1833.38
     468.750    1835.00
     480.769    1836.67
     492.788    1838.40
     504.808    1840.21
     516.827    1842.10
     528.846    1844.02
     540.865    1845.95
     552.885    1847.86
     564.904    1849.70
     576.923    1851.44
     588.942    1853.05
     600.962    1854.49
     612.981    1855.74
     625.000    1856.81
     637.019    1857.72
     649.038    1858.49
     661.058    1859.13
     673.077    1859.68
     685.096    1860.15
     697.115    1860.56
     709.135    1860.92
     721.154    1861.22
     733.173    1861.42
     745.192    1861.49
     757.212    1861.39
     769.231    1861.09
     781.250    1860.56
     793.269    1859.75
     805.288    1858.64
     817.308    1857.17
     829.327    1855.28
     841.346    1852.89
     853.365    1849.93
     865.385    1846.34
     877.404    1842.04
     889.423    1836.97
     901.442    1831.04
     913.462    1824.28
     925.481    1816.85
     937.500    1809.00
     949.519    1800.95
     961.538    1792.92
     973.558    1785.14
     985.577    1777.84
     997.596    1771.25
     1009.62    1765.55
     1021.63    1760.76
     1033.65    1756.75
     1045.67    1753.44
     1057.69    1750.72
     1069.71    1748.49
     1081.73    1746.65
     1093.75    1745.09
     1105.77    1743.72
     1117.79    1742.49
     1129.81    1741.37
     1141.83    1740.35
     1153.85    1739.42
     1165.87    1738.57
     1177.88    1737.79
     1189.90    1737.06
     1201.92    1736.37
     1213.94    1735.72
     1225.96    1735.14
     1237.98    1734.66
     1250.00    1734.30
     1262.02    1734.11
     1274.04    1734.11
     1286.06    1734.33
     1298.08    1734.80
     1310.10    1735.55
     1322.12    1736.55
     1334.13    1737.74
     1346.15    1739.08
     1358.17    1740.50
     1370.19    1741.96
     1382.21    1743.40
     1394.23    1744.77
     1406.25    1746.02
     1418.27    1747.13
     1430.29    1748.10
     1442.31    1748.94
     1454.33    1749.64
     1466.35    1750.22
     1478.37    1750.68
     1490.38    1751.02
     1502.40    1751.25
     1514.42    1751.41
     1526.44    1751.68
     1538.46    1752.23
     1550.48    1753.22
     1562.50    1754.84
     1574.52    1757.27
     1586.54    1760.67
     1598.56    1765.22
     1610.58    1771.04
     1622.60    1777.93
     1634.62    1785.56
     1646.63    1793.60
     1658.65    1801.74
     1670.67    1809.64
     1682.69    1817.00
     1694.71    1823.48
     1706.73    1828.77
     1718.75    1832.75
     1730.77    1835.44
     1742.79    1836.88
     1754.81    1837.11
     1766.83    1836.17
     1778.85    1834.08
     1790.87    1830.90
     1802.88    1826.64
     1814.90    1821.41
     1826.92    1815.42
     1838.94    1808.87
     1850.96    1802.01
     1862.98    1795.03
     1875.00    1788.17
     1887.02    1781.64
     1899.04    1775.67
     1911.06    1770.45
     1923.08    1765.99
     1935.10    1762.29
     1947.12    1759.31
     1959.13    1757.05
     1971.15    1755.47
     1983.17    1754.55
     1995.19    1754.28
     2007.21    1754.63
     2019.23    1755.57
     2031.25    1757.03
     2043.27    1758.96
     2055.29    1761.33
     2067.31    1764.06
     2079.33    1767.11
     2091.35    1770.43
     2103.37    1773.97
     2115.38    1777.65
     2127.40    1781.39
     2139.42    1785.08
     2151.44    1788.64
     2163.46    1791.97
     2175.48    1794.97
     2187.50    1797.54
     2199.52    1799.60
     2211.54    1801.07
     2223.56    1802.01
     2235.58    1802.51
     2247.60    1802.66
     2259.62    1802.56
     2271.63    1802.29
     2283.65    1801.94
     2295.67    1801.62
     2307.69    1801.39
     2319.71    1801.30
     2331.73    1801.30
     2343.75    1801.39
     2355.77    1801.54
     2367.79    1801.73
     2379.81    1801.93
     2391.83    1802.13
     2403.85    1802.30
     2415.87    1802.43
     2427.88    1802.51
     2439.90    1802.55
     2451.92    1802.56
     2463.94    1802.52
     2475.96    1802.45
     2487.98    1802.35
     2500.00    1802.20
